"","sp","lon","lat","grupo"
"8024","Cupania zanthoxyloides Radlk.",-42.482,-20.701,"plants"
"8025","Cupania zanthoxyloides Radlk.",-43.436,-19.206,"plants"
"8026","Cupania zanthoxyloides Radlk.",-44.283,-20.118,"plants"
"8027","Cupania zanthoxyloides Radlk.",-43.548,-20.291,"plants"
"8028","Cupania zanthoxyloides Radlk.",-43.501,-20.434,"plants"
"8029","Cupania zanthoxyloides Radlk.",-43.972,-19.877,"plants"
"8030","Cupania zanthoxyloides Radlk.",-42.004,-21.978,"plants"
"8031","Cupania zanthoxyloides Radlk.",-43.413,-22.551,"plants"
"8032","Cupania zanthoxyloides Radlk.",-45.521,-22.841,"plants"
"8033","Cupania zanthoxyloides Radlk.",-46.973,-23.23,"plants"
"8034","Cupania zanthoxyloides Radlk.",-46.479,-23.396,"plants"
"8035","Cupania zanthoxyloides Radlk.",-45.753,-23.624,"plants"
"8036","Cupania zanthoxyloides Radlk.",-46.625,-23.656,"plants"
"8037","Cupania zanthoxyloides Radlk.",-48,-24.139,"plants"
"8038","Cupania zanthoxyloides Radlk.",-44.54,-22.217,"plants"
"8039","Cupania zanthoxyloides Radlk.",-42.95,-22.454,"plants"
"8040","Cupania zanthoxyloides Radlk.",-45.322,-23.327,"plants"
"8041","Cupania zanthoxyloides Radlk.",-46.611,-23.41,"plants"
"8042","Cupania zanthoxyloides Radlk.",-49.054,-24.135,"plants"
"8043","Cupania zanthoxyloides Radlk.",-43.885,-21.708,"plants"
"8044","Cupania zanthoxyloides Radlk.",-43.89,-21.969,"plants"
"8045","Cupania zanthoxyloides Radlk.",-44.738,-22.135,"plants"
"8046","Cupania zanthoxyloides Radlk.",-44.82,-22.361,"plants"
"8047","Cupania zanthoxyloides Radlk.",-42.569,-22.441,"plants"
"8048","Cupania zanthoxyloides Radlk.",-45.901,-22.747,"plants"
"8049","Cupania zanthoxyloides Radlk.",-43.88,-21.691,"plants"
"8050","Cupania zanthoxyloides Radlk.",-45.944,-22.723,"plants"
"8051","Cupania zanthoxyloides Radlk.",-46.031,-22.88,"plants"
"8052","Cupania zanthoxyloides Radlk.",-44.651,-22.407,"plants"
"8053","Cupania zanthoxyloides Radlk.",-45.23,-22.772,"plants"
"8054","Cupania zanthoxyloides Radlk.",-43.318,-21.748,"plants"
"8055","Cupania zanthoxyloides Radlk.",-44.772,-22.127,"plants"
"8056","Cupania zanthoxyloides Radlk.",-45.622,-22.766,"plants"
"8057","Cupania zanthoxyloides Radlk.",-44.611,-21.62,"plants"
"8058","Cupania zanthoxyloides Radlk.",-47.831,-22.255,"plants"
"8059","Cupania zanthoxyloides Radlk.",-46.668,-22.689,"plants"
"8060","Cupania zanthoxyloides Radlk.",-44.152,-21.082,"plants"
"8061","Cupania zanthoxyloides Radlk.",-43.703,-21.191,"plants"
"8062","Cupania zanthoxyloides Radlk.",-44.945,-21.686,"plants"
"8063","Cupania zanthoxyloides Radlk.",-45.323,-21.934,"plants"
"8064","Cupania zanthoxyloides Radlk.",-46.567,-22.048,"plants"
"8065","Cupania zanthoxyloides Radlk.",-46.348,-22.081,"plants"
"8066","Cupania zanthoxyloides Radlk.",-46.556,-21.773,"plants"
"8067","Cupania zanthoxyloides Radlk.",-49.418,-24.077,"plants"
"8068","Cyathea abreviata I.Fern.",-34.986,-8.298,"plants"
"8069","Cyathea abreviata I.Fern.",-35.307,-9.08,"plants"
"8070","Cyathea abreviata I.Fern.",-35.514,-9.236,"plants"
"8071","Cyathea abreviata I.Fern.",-35.73,-8.614,"plants"
"8072","Cyathea abreviata I.Fern.",-35.953,-9.185,"plants"
"8073","Cyathea abreviata I.Fern.",-38.72,-3.902,"plants"
"8074","Cyathea abreviata I.Fern.",-38.919,-4.214,"plants"
"8075","Cyathea abreviata I.Fern.",-35.225,-7.637,"plants"
"8076","Cyathea abreviata I.Fern.",-35.1,-7.78,"plants"
"8077","Cyathea abreviata I.Fern.",-35.178,-8.059,"plants"
"8078","Cyathea abreviata I.Fern.",-35.078,-8.146,"plants"
"8079","Cyathea abreviata I.Fern.",-35.432,-7.607,"plants"
"8080","Cyathea abreviata I.Fern.",-35.897,-8.746,"plants"
"8081","Cyathea abreviata I.Fern.",-38.92,-4.302,"plants"
"8082","Cyathea abreviata I.Fern.",-35.754,-8.158,"plants"
"8083","Cyathea abreviata I.Fern.",-35.978,-8.356,"plants"
"8084","Cyathea abreviata I.Fern.",-38.418,-12.955,"plants"
"8085","Cyathea abreviata I.Fern.",-39.073,-14.349,"plants"
"8086","Cyathea abreviata I.Fern.",-39.095,-15.175,"plants"
"8087","Cyathea abreviata I.Fern.",-39.107,-14.49,"plants"
"8088","Cyathea abreviata I.Fern.",-39.467,-15.164,"plants"
"8089","Cyathea abreviata I.Fern.",-39.474,-12.842,"plants"
"8090","Cyathea corcovadensis (Raddi) Domin",-35.475,-8.864,"plants"
"8091","Cyathea corcovadensis (Raddi) Domin",-35.604,-9.319,"plants"
"8092","Cyathea corcovadensis (Raddi) Domin",-35.73,-8.614,"plants"
"8093","Cyathea corcovadensis (Raddi) Domin",-35.953,-9.185,"plants"
"8094","Cyathea corcovadensis (Raddi) Domin",-36.52,-8.881,"plants"
"8095","Cyathea corcovadensis (Raddi) Domin",-35.897,-8.746,"plants"
"8096","Cyathea corcovadensis (Raddi) Domin",-35.754,-8.158,"plants"
"8097","Cyathea corcovadensis (Raddi) Domin",-35.703,-8.524,"plants"
"8098","Cyathea corcovadensis (Raddi) Domin",-39.119,-14.029,"plants"
"8099","Cyathea corcovadensis (Raddi) Domin",-39.073,-14.349,"plants"
"8100","Cyathea corcovadensis (Raddi) Domin",-39.084,-14.781,"plants"
"8101","Cyathea corcovadensis (Raddi) Domin",-39.095,-15.175,"plants"
"8102","Cyathea corcovadensis (Raddi) Domin",-39.106,-15.669,"plants"
"8103","Cyathea corcovadensis (Raddi) Domin",-39.143,-16.353,"plants"
"8104","Cyathea corcovadensis (Raddi) Domin",-39.342,-16.88,"plants"
"8105","Cyathea corcovadensis (Raddi) Domin",-39.107,-14.49,"plants"
"8106","Cyathea corcovadensis (Raddi) Domin",-39.474,-12.842,"plants"
"8107","Cyathea corcovadensis (Raddi) Domin",-39.746,-13.586,"plants"
"8108","Cyathea corcovadensis (Raddi) Domin",-39.535,-14.772,"plants"
"8109","Cyathea corcovadensis (Raddi) Domin",-39.331,-15.165,"plants"
"8110","Cyathea corcovadensis (Raddi) Domin",-39.575,-15.382,"plants"
"8111","Cyathea corcovadensis (Raddi) Domin",-40.615,-19.921,"plants"
"8112","Cyathea corcovadensis (Raddi) Domin",-40.729,-20.016,"plants"
"8113","Cyathea corcovadensis (Raddi) Domin",-41.174,-20.303,"plants"
"8114","Cyathea corcovadensis (Raddi) Domin",-41.468,-20.379,"plants"
"8115","Cyathea corcovadensis (Raddi) Domin",-41.74,-20.493,"plants"
"8116","Cyathea corcovadensis (Raddi) Domin",-42.482,-20.701,"plants"
"8117","Cyathea corcovadensis (Raddi) Domin",-41.24,-21.014,"plants"
"8118","Cyathea corcovadensis (Raddi) Domin",-41.844,-20.441,"plants"
"8119","Cyathea corcovadensis (Raddi) Domin",-40.735,-18.967,"plants"
"8120","Cyathea corcovadensis (Raddi) Domin",-43.207,-19.422,"plants"
"8121","Cyathea corcovadensis (Raddi) Domin",-42.865,-19.627,"plants"
"8122","Cyathea corcovadensis (Raddi) Domin",-42.929,-20.428,"plants"
"8123","Cyathea corcovadensis (Raddi) Domin",-43.02,-20.502,"plants"
"8124","Cyathea corcovadensis (Raddi) Domin",-42.529,-17.879,"plants"
"8125","Cyathea corcovadensis (Raddi) Domin",-41.466,-18.073,"plants"
"8126","Cyathea corcovadensis (Raddi) Domin",-43.083,-18.38,"plants"
"8127","Cyathea corcovadensis (Raddi) Domin",-42.755,-18.546,"plants"
"8128","Cyathea corcovadensis (Raddi) Domin",-43.363,-19.902,"plants"
"8129","Cyathea corcovadensis (Raddi) Domin",-43.386,-20.369,"plants"
"8130","Cyathea corcovadensis (Raddi) Domin",-44.616,-20.437,"plants"
"8131","Cyathea corcovadensis (Raddi) Domin",-43.372,-20.629,"plants"
"8132","Cyathea corcovadensis (Raddi) Domin",-42.873,-20.778,"plants"
"8133","Cyathea corcovadensis (Raddi) Domin",-40.52,-15.78,"plants"
"8134","Cyathea corcovadensis (Raddi) Domin",-43.436,-19.206,"plants"
"8135","Cyathea corcovadensis (Raddi) Domin",-43.671,-19.813,"plants"
"8136","Cyathea corcovadensis (Raddi) Domin",-44,-20.028,"plants"
"8137","Cyathea corcovadensis (Raddi) Domin",-43.669,-20.072,"plants"
"8138","Cyathea corcovadensis (Raddi) Domin",-44.283,-20.118,"plants"
"8139","Cyathea corcovadensis (Raddi) Domin",-43.477,-20.121,"plants"
"8140","Cyathea corcovadensis (Raddi) Domin",-43.918,-20.132,"plants"
"8141","Cyathea corcovadensis (Raddi) Domin",-43.646,-20.17,"plants"
"8142","Cyathea corcovadensis (Raddi) Domin",-43.548,-20.291,"plants"
"8143","Cyathea corcovadensis (Raddi) Domin",-43.724,-20.497,"plants"
"8144","Cyathea corcovadensis (Raddi) Domin",-43.501,-20.434,"plants"
"8145","Cyathea corcovadensis (Raddi) Domin",-43.103,-18.103,"plants"
"8146","Cyathea corcovadensis (Raddi) Domin",-43.533,-19.215,"plants"
"8147","Cyathea corcovadensis (Raddi) Domin",-43.334,-18.231,"plants"
"8148","Cyathea corcovadensis (Raddi) Domin",-43.458,-20.079,"plants"
"8149","Cyathea corcovadensis (Raddi) Domin",-41.284,-12.285,"plants"
"8150","Cyathea corcovadensis (Raddi) Domin",-43.531,-18.983,"plants"
"8151","Cyathea corcovadensis (Raddi) Domin",-43.423,-19.406,"plants"
"8152","Cyathea corcovadensis (Raddi) Domin",-44.242,-19.948,"plants"
"8153","Cyathea corcovadensis (Raddi) Domin",-43.884,-19.979,"plants"
"8154","Cyathea corcovadensis (Raddi) Domin",-40.518,-11.317,"plants"
"8155","Cyathea corcovadensis (Raddi) Domin",-41.468,-12.449,"plants"
"8156","Cyathea corcovadensis (Raddi) Domin",-41.154,-13.208,"plants"
"8157","Cyathea corcovadensis (Raddi) Domin",-41.798,-13.32,"plants"
"8158","Cyathea corcovadensis (Raddi) Domin",-41.267,-13.39,"plants"
"8159","Cyathea corcovadensis (Raddi) Domin",-44.332,-17.738,"plants"
"8160","Cyathea corcovadensis (Raddi) Domin",-43.614,-18.265,"plants"
"8161","Cyathea corcovadensis (Raddi) Domin",-43.651,-19.161,"plants"
"8162","Cyathea corcovadensis (Raddi) Domin",-41.963,-13.511,"plants"
"8163","Cyathea corcovadensis (Raddi) Domin",-41.183,-11.578,"plants"
"8164","Cyathea corcovadensis (Raddi) Domin",-48.353,-25.51,"plants"
"8165","Cyathea corcovadensis (Raddi) Domin",-48.692,-27.63,"plants"
"8166","Cyathea corcovadensis (Raddi) Domin",-43.628,-22.941,"plants"
"8167","Cyathea corcovadensis (Raddi) Domin",-45.131,-23.421,"plants"
"8168","Cyathea corcovadensis (Raddi) Domin",-47.896,-24.615,"plants"
"8169","Cyathea corcovadensis (Raddi) Domin",-48.494,-25.275,"plants"
"8170","Cyathea corcovadensis (Raddi) Domin",-48.711,-25.436,"plants"
"8171","Cyathea corcovadensis (Raddi) Domin",-48.69,-26.01,"plants"
"8172","Cyathea corcovadensis (Raddi) Domin",-48.962,-26.28,"plants"
"8173","Cyathea corcovadensis (Raddi) Domin",-48.69,-26.46,"plants"
"8174","Cyathea corcovadensis (Raddi) Domin",-48.784,-26.641,"plants"
"8175","Cyathea corcovadensis (Raddi) Domin",-48.78,-27,"plants"
"8176","Cyathea corcovadensis (Raddi) Domin",-48.87,-27.001,"plants"
"8177","Cyathea corcovadensis (Raddi) Domin",-48.688,-27.45,"plants"
"8178","Cyathea corcovadensis (Raddi) Domin",-49.232,-28.619,"plants"
"8179","Cyathea corcovadensis (Raddi) Domin",-49.409,-28.709,"plants"
"8180","Cyathea corcovadensis (Raddi) Domin",-49.68,-28.8,"plants"
"8181","Cyathea corcovadensis (Raddi) Domin",-49.673,-29.104,"plants"
"8182","Cyathea corcovadensis (Raddi) Domin",-49.857,-29.369,"plants"
"8183","Cyathea corcovadensis (Raddi) Domin",-43.828,-22.803,"plants"
"8184","Cyathea corcovadensis (Raddi) Domin",-43.448,-22.941,"plants"
"8185","Cyathea corcovadensis (Raddi) Domin",-43.23,-22.959,"plants"
"8186","Cyathea corcovadensis (Raddi) Domin",-43.978,-23.079,"plants"
"8187","Cyathea corcovadensis (Raddi) Domin",-44.252,-23.149,"plants"
"8188","Cyathea corcovadensis (Raddi) Domin",-44.781,-23.283,"plants"
"8189","Cyathea corcovadensis (Raddi) Domin",-44.81,-23.318,"plants"
"8190","Cyathea corcovadensis (Raddi) Domin",-45.02,-23.369,"plants"
"8191","Cyathea corcovadensis (Raddi) Domin",-45.357,-23.841,"plants"
"8192","Cyathea corcovadensis (Raddi) Domin",-46.432,-23.85,"plants"
"8193","Cyathea corcovadensis (Raddi) Domin",-47.921,-24.182,"plants"
"8194","Cyathea corcovadensis (Raddi) Domin",-48.071,-24.231,"plants"
"8195","Cyathea corcovadensis (Raddi) Domin",-47.052,-24.249,"plants"
"8196","Cyathea corcovadensis (Raddi) Domin",-47.249,-24.521,"plants"
"8197","Cyathea corcovadensis (Raddi) Domin",-48.616,-24.571,"plants"
"8198","Cyathea corcovadensis (Raddi) Domin",-49.284,-24.89,"plants"
"8199","Cyathea corcovadensis (Raddi) Domin",-48.257,-25.22,"plants"
"8200","Cyathea corcovadensis (Raddi) Domin",-48.303,-25.276,"plants"
"8201","Cyathea corcovadensis (Raddi) Domin",-48.716,-25.603,"plants"
"8202","Cyathea corcovadensis (Raddi) Domin",-48.697,-26.194,"plants"
"8203","Cyathea corcovadensis (Raddi) Domin",-49.23,-26.37,"plants"
"8204","Cyathea corcovadensis (Raddi) Domin",-49.05,-26.73,"plants"
"8205","Cyathea corcovadensis (Raddi) Domin",-48.871,-26.82,"plants"
"8206","Cyathea corcovadensis (Raddi) Domin",-49.77,-26.91,"plants"
"8207","Cyathea corcovadensis (Raddi) Domin",-49.14,-27,"plants"
"8208","Cyathea corcovadensis (Raddi) Domin",-48.78,-27.09,"plants"
"8209","Cyathea corcovadensis (Raddi) Domin",-49.41,-27.09,"plants"
"8210","Cyathea corcovadensis (Raddi) Domin",-50.038,-27.092,"plants"
"8211","Cyathea corcovadensis (Raddi) Domin",-48.78,-27.18,"plants"
"8212","Cyathea corcovadensis (Raddi) Domin",-49.14,-27.18,"plants"
"8213","Cyathea corcovadensis (Raddi) Domin",-49.77,-27.27,"plants"
"8214","Cyathea corcovadensis (Raddi) Domin",-50.041,-27.27,"plants"
"8215","Cyathea corcovadensis (Raddi) Domin",-49.05,-27.358,"plants"
"8216","Cyathea corcovadensis (Raddi) Domin",-48.78,-27.36,"plants"
"8217","Cyathea corcovadensis (Raddi) Domin",-48.868,-27.36,"plants"
"8218","Cyathea corcovadensis (Raddi) Domin",-48.78,-27.54,"plants"
"8219","Cyathea corcovadensis (Raddi) Domin",-48.87,-27.63,"plants"
"8220","Cyathea corcovadensis (Raddi) Domin",-48.528,-27.718,"plants"
"8221","Cyathea corcovadensis (Raddi) Domin",-48.693,-27.718,"plants"
"8222","Cyathea corcovadensis (Raddi) Domin",-48.78,-27.99,"plants"
"8223","Cyathea corcovadensis (Raddi) Domin",-48.96,-27.994,"plants"
"8224","Cyathea corcovadensis (Raddi) Domin",-48.959,-28.263,"plants"
"8225","Cyathea corcovadensis (Raddi) Domin",-49.497,-28.529,"plants"
"8226","Cyathea corcovadensis (Raddi) Domin",-49.59,-28.62,"plants"
"8227","Cyathea corcovadensis (Raddi) Domin",-49.86,-28.8,"plants"
"8228","Cyathea corcovadensis (Raddi) Domin",-50.13,-29.25,"plants"
"8229","Cyathea corcovadensis (Raddi) Domin",-42.004,-21.978,"plants"
"8230","Cyathea corcovadensis (Raddi) Domin",-42.531,-22.305,"plants"
"8231","Cyathea corcovadensis (Raddi) Domin",-43.413,-22.551,"plants"
"8232","Cyathea corcovadensis (Raddi) Domin",-45.521,-22.841,"plants"
"8233","Cyathea corcovadensis (Raddi) Domin",-43.301,-22.952,"plants"
"8234","Cyathea corcovadensis (Raddi) Domin",-46.973,-23.23,"plants"
"8235","Cyathea corcovadensis (Raddi) Domin",-46.479,-23.396,"plants"
"8236","Cyathea corcovadensis (Raddi) Domin",-46.768,-23.468,"plants"
"8237","Cyathea corcovadensis (Raddi) Domin",-46.153,-23.474,"plants"
"8238","Cyathea corcovadensis (Raddi) Domin",-47.092,-23.519,"plants"
"8239","Cyathea corcovadensis (Raddi) Domin",-46.729,-23.566,"plants"
"8240","Cyathea corcovadensis (Raddi) Domin",-45.753,-23.624,"plants"
"8241","Cyathea corcovadensis (Raddi) Domin",-46.888,-23.641,"plants"
"8242","Cyathea corcovadensis (Raddi) Domin",-46.625,-23.656,"plants"
"8243","Cyathea corcovadensis (Raddi) Domin",-46.491,-23.767,"plants"
"8244","Cyathea corcovadensis (Raddi) Domin",-46.325,-23.769,"plants"
"8245","Cyathea corcovadensis (Raddi) Domin",-46.971,-23.772,"plants"
"8246","Cyathea corcovadensis (Raddi) Domin",-46.71,-23.878,"plants"
"8247","Cyathea corcovadensis (Raddi) Domin",-46.946,-23.978,"plants"
"8248","Cyathea corcovadensis (Raddi) Domin",-48.421,-24.269,"plants"
"8249","Cyathea corcovadensis (Raddi) Domin",-48.683,-24.533,"plants"
"8250","Cyathea corcovadensis (Raddi) Domin",-48.935,-24.69,"plants"
"8251","Cyathea corcovadensis (Raddi) Domin",-48.454,-24.746,"plants"
"8252","Cyathea corcovadensis (Raddi) Domin",-48.313,-25.152,"plants"
"8253","Cyathea corcovadensis (Raddi) Domin",-48.868,-25.157,"plants"
"8254","Cyathea corcovadensis (Raddi) Domin",-48.901,-25.333,"plants"
"8255","Cyathea corcovadensis (Raddi) Domin",-49.947,-26.549,"plants"
"8256","Cyathea corcovadensis (Raddi) Domin",-50.04,-26.73,"plants"
"8257","Cyathea corcovadensis (Raddi) Domin",-50.13,-27,"plants"
"8258","Cyathea corcovadensis (Raddi) Domin",-50.13,-27.18,"plants"
"8259","Cyathea corcovadensis (Raddi) Domin",-49.41,-27.27,"plants"
"8260","Cyathea corcovadensis (Raddi) Domin",-49.41,-27.36,"plants"
"8261","Cyathea corcovadensis (Raddi) Domin",-49.771,-27.45,"plants"
"8262","Cyathea corcovadensis (Raddi) Domin",-49.05,-27.54,"plants"
"8263","Cyathea corcovadensis (Raddi) Domin",-49.5,-27.63,"plants"
"8264","Cyathea corcovadensis (Raddi) Domin",-49.23,-27.9,"plants"
"8265","Cyathea corcovadensis (Raddi) Domin",-48.87,-28.08,"plants"
"8266","Cyathea corcovadensis (Raddi) Domin",-50.082,-29.291,"plants"
"8267","Cyathea corcovadensis (Raddi) Domin",-50.007,-29.443,"plants"
"8268","Cyathea corcovadensis (Raddi) Domin",-42.928,-22.044,"plants"
"8269","Cyathea corcovadensis (Raddi) Domin",-44.54,-22.217,"plants"
"8270","Cyathea corcovadensis (Raddi) Domin",-44.623,-22.428,"plants"
"8271","Cyathea corcovadensis (Raddi) Domin",-42.95,-22.454,"plants"
"8272","Cyathea corcovadensis (Raddi) Domin",-43.158,-22.535,"plants"
"8273","Cyathea corcovadensis (Raddi) Domin",-45.358,-22.544,"plants"
"8274","Cyathea corcovadensis (Raddi) Domin",-44.393,-22.825,"plants"
"8275","Cyathea corcovadensis (Raddi) Domin",-45.026,-23.231,"plants"
"8276","Cyathea corcovadensis (Raddi) Domin",-45.322,-23.327,"plants"
"8277","Cyathea corcovadensis (Raddi) Domin",-46.611,-23.41,"plants"
"8278","Cyathea corcovadensis (Raddi) Domin",-48.695,-25.618,"plants"
"8279","Cyathea corcovadensis (Raddi) Domin",-49.41,-26.46,"plants"
"8280","Cyathea corcovadensis (Raddi) Domin",-49.41,-26.55,"plants"
"8281","Cyathea corcovadensis (Raddi) Domin",-49.538,-26.896,"plants"
"8282","Cyathea corcovadensis (Raddi) Domin",-49.15,-27.628,"plants"
"8283","Cyathea corcovadensis (Raddi) Domin",-43.885,-21.708,"plants"
"8284","Cyathea corcovadensis (Raddi) Domin",-43.89,-21.969,"plants"
"8285","Cyathea corcovadensis (Raddi) Domin",-44.738,-22.135,"plants"
"8286","Cyathea corcovadensis (Raddi) Domin",-42.569,-22.441,"plants"
"8287","Cyathea corcovadensis (Raddi) Domin",-48.156,-25.144,"plants"
"8288","Cyathea corcovadensis (Raddi) Domin",-48.97,-25.523,"plants"
"8289","Cyathea corcovadensis (Raddi) Domin",-48.859,-25.609,"plants"
"8290","Cyathea corcovadensis (Raddi) Domin",-48.691,-25.627,"plants"
"8291","Cyathea corcovadensis (Raddi) Domin",-49.05,-26.1,"plants"
"8292","Cyathea corcovadensis (Raddi) Domin",-50.223,-26.817,"plants"
"8293","Cyathea corcovadensis (Raddi) Domin",-49.496,-28.172,"plants"
"8294","Cyathea corcovadensis (Raddi) Domin",-43.88,-21.691,"plants"
"8295","Cyathea corcovadensis (Raddi) Domin",-42.882,-21.964,"plants"
"8296","Cyathea corcovadensis (Raddi) Domin",-48.826,-25.251,"plants"
"8297","Cyathea corcovadensis (Raddi) Domin",-48.98,-25.898,"plants"
"8298","Cyathea corcovadensis (Raddi) Domin",-44.651,-22.407,"plants"
"8299","Cyathea corcovadensis (Raddi) Domin",-41.993,-20.769,"plants"
"8300","Cyathea corcovadensis (Raddi) Domin",-42.07,-20.893,"plants"
"8301","Cyathea corcovadensis (Raddi) Domin",-42.429,-21.08,"plants"
"8302","Cyathea corcovadensis (Raddi) Domin",-44.657,-22.635,"plants"
"8303","Cyathea corcovadensis (Raddi) Domin",-42.953,-21.424,"plants"
"8304","Cyathea corcovadensis (Raddi) Domin",-43.318,-21.748,"plants"
"8305","Cyathea corcovadensis (Raddi) Domin",-44.59,-22.034,"plants"
"8306","Cyathea corcovadensis (Raddi) Domin",-44.603,-22.336,"plants"
"8307","Cyathea corcovadensis (Raddi) Domin",-46.104,-22.785,"plants"
"8308","Cyathea corcovadensis (Raddi) Domin",-44.772,-22.127,"plants"
"8309","Cyathea corcovadensis (Raddi) Domin",-44.711,-22.147,"plants"
"8310","Cyathea corcovadensis (Raddi) Domin",-45.622,-22.766,"plants"
"8311","Cyathea corcovadensis (Raddi) Domin",-46.08,-22.871,"plants"
"8312","Cyathea corcovadensis (Raddi) Domin",-49.264,-25.263,"plants"
"8313","Cyathea corcovadensis (Raddi) Domin",-49.305,-25.418,"plants"
"8314","Cyathea corcovadensis (Raddi) Domin",-49.202,-25.931,"plants"
"8315","Cyathea corcovadensis (Raddi) Domin",-49.228,-26.278,"plants"
"8316","Cyathea corcovadensis (Raddi) Domin",-50.309,-26.822,"plants"
"8317","Cyathea corcovadensis (Raddi) Domin",-49.322,-27.812,"plants"
"8318","Cyathea corcovadensis (Raddi) Domin",-49.859,-28.438,"plants"
"8319","Cyathea corcovadensis (Raddi) Domin",-49.818,-28.55,"plants"
"8320","Cyathea corcovadensis (Raddi) Domin",-50.074,-28.913,"plants"
"8321","Cyathea corcovadensis (Raddi) Domin",-50.201,-29.313,"plants"
"8322","Cyathea corcovadensis (Raddi) Domin",-50.392,-29.421,"plants"
"8323","Cyathea corcovadensis (Raddi) Domin",-49.882,-27.903,"plants"
"8324","Cyathea corcovadensis (Raddi) Domin",-49.621,-28.349,"plants"
"8325","Cyathea corcovadensis (Raddi) Domin",-51.377,-29.282,"plants"
"8326","Cyathea corcovadensis (Raddi) Domin",-50.033,-25.221,"plants"
"8327","Cyathea corcovadensis (Raddi) Domin",-50.018,-25.6,"plants"
"8328","Cyathea corcovadensis (Raddi) Domin",-50.491,-26.191,"plants"
"8329","Cyathea corcovadensis (Raddi) Domin",-53.164,-26.196,"plants"
"8330","Cyathea corcovadensis (Raddi) Domin",-50.229,-26.247,"plants"
"8331","Cyathea corcovadensis (Raddi) Domin",-51.061,-26.27,"plants"
"8332","Cyathea corcovadensis (Raddi) Domin",-53.64,-26.28,"plants"
"8333","Cyathea corcovadensis (Raddi) Domin",-49.591,-26.46,"plants"
"8334","Cyathea corcovadensis (Raddi) Domin",-52.564,-26.461,"plants"
"8335","Cyathea corcovadensis (Raddi) Domin",-50.13,-26.64,"plants"
"8336","Cyathea corcovadensis (Raddi) Domin",-52.294,-26.822,"plants"
"8337","Cyathea corcovadensis (Raddi) Domin",-49.68,-27.36,"plants"
"8338","Cyathea corcovadensis (Raddi) Domin",-49.317,-27.538,"plants"
"8339","Cyathea corcovadensis (Raddi) Domin",-49.59,-27.63,"plants"
"8340","Cyathea corcovadensis (Raddi) Domin",-51.163,-27.633,"plants"
"8341","Cyathea corcovadensis (Raddi) Domin",-48.872,-27.898,"plants"
"8342","Cyathea corcovadensis (Raddi) Domin",-51.034,-27.902,"plants"
"8343","Cyathea corcovadensis (Raddi) Domin",-50.895,-27.99,"plants"
"8344","Cyathea corcovadensis (Raddi) Domin",-51.588,-28.756,"plants"
"8345","Cyathea corcovadensis (Raddi) Domin",-50.288,-28.923,"plants"
"8346","Cyathea corcovadensis (Raddi) Domin",-50.956,-29.01,"plants"
"8347","Cyathea corcovadensis (Raddi) Domin",-50.845,-29.317,"plants"
"8348","Cyathea corcovadensis (Raddi) Domin",-52.406,-25.241,"plants"
"8349","Cyathea corcovadensis (Raddi) Domin",-51.468,-25.352,"plants"
"8350","Cyathea corcovadensis (Raddi) Domin",-52.403,-25.464,"plants"
"8351","Cyathea corcovadensis (Raddi) Domin",-51.059,-25.807,"plants"
"8352","Cyathea corcovadensis (Raddi) Domin",-50.58,-26.381,"plants"
"8353","Cyathea corcovadensis (Raddi) Domin",-51.384,-26.514,"plants"
"8354","Cyathea corcovadensis (Raddi) Domin",-52.109,-26.55,"plants"
"8355","Cyathea corcovadensis (Raddi) Domin",-51.573,-26.642,"plants"
"8356","Cyathea corcovadensis (Raddi) Domin",-50.964,-26.861,"plants"
"8357","Cyathea corcovadensis (Raddi) Domin",-50.4,-28.35,"plants"
"8358","Cyathea corcovadensis (Raddi) Domin",-50.676,-28.644,"plants"
"8359","Cyathea corcovadensis (Raddi) Domin",-44.611,-21.62,"plants"
"8360","Cyathea corcovadensis (Raddi) Domin",-44.916,-20.845,"plants"
"8361","Cyathea corcovadensis (Raddi) Domin",-44.904,-21.158,"plants"
"8362","Cyathea corcovadensis (Raddi) Domin",-44.376,-21.487,"plants"
"8363","Cyathea corcovadensis (Raddi) Domin",-44.921,-21.883,"plants"
"8364","Cyathea corcovadensis (Raddi) Domin",-44.152,-21.082,"plants"
"8365","Cyathea corcovadensis (Raddi) Domin",-44.986,-21.331,"plants"
"8366","Cyathea corcovadensis (Raddi) Domin",-44.945,-21.686,"plants"
"8367","Cyathea corcovadensis (Raddi) Domin",-45.323,-21.934,"plants"
"8368","Cyathea corcovadensis (Raddi) Domin",-46.348,-22.081,"plants"
"8369","Cyathea corcovadensis (Raddi) Domin",-46.556,-21.773,"plants"
"8370","Cyathea corcovadensis (Raddi) Domin",-53.1,-27.091,"plants"
"8371","Cyathea corcovadensis (Raddi) Domin",-51.975,-27.406,"plants"
"8372","Cyathea corcovadensis (Raddi) Domin",-50.978,-29.855,"plants"
"8373","Cyathea corcovadensis (Raddi) Domin",-52.379,-27.09,"plants"
"8374","Cyathea corcovadensis (Raddi) Domin",-52.562,-27.176,"plants"
"8375","Cyathea corcovadensis (Raddi) Domin",-53.631,-28.177,"plants"
"8376","Cyathea corcovadensis (Raddi) Domin",-51.611,-29.185,"plants"
"8377","Cyathea corcovadensis (Raddi) Domin",-50.781,-29.379,"plants"
"8378","Cyathea corcovadensis (Raddi) Domin",-50.366,-29.602,"plants"
"8379","Cyathea gardneri Hook.",-41.174,-20.303,"plants"
