"","sp","lon","lat","grupo"
"3005","Mionectes rufiventris",-45.083,-23.4258,"birds"
"3006","Mionectes rufiventris",-44.8375,-23.1719,"birds"
"3007","Mionectes rufiventris",-44.7324,-22.3626,"birds"
"3008","Mionectes rufiventris",-45.8667,-23.6333,"birds"
"3009","Mionectes rufiventris",-48.6006,-24.5929,"birds"
"3010","Mionectes rufiventris",-48.6858,-24.5498,"birds"
"3011","Mionectes rufiventris",-48.9138,-25.3311,"birds"
"3012","Mionectes rufiventris",-44.6083,-22.4383,"birds"
"3013","Mionectes rufiventris",-46.3081,-20.1436,"birds"
"3014","Mionectes rufiventris",-42.5149,-22.317,"birds"
"3015","Mionectes rufiventris",-48.642,-26.0814,"birds"
"3016","Mionectes rufiventris",-44.2695,-22.9695,"birds"
"3017","Mionectes rufiventris",-45.3409,-23.847,"birds"
"3018","Mionectes rufiventris",-42.4274,-22.3861,"birds"
"3019","Mionectes rufiventris",-42.7231,-22.3742,"birds"
"3020","Mionectes rufiventris",-43.0051,-22.4671,"birds"
"3021","Mionectes rufiventris",-42.605,-22.4129,"birds"
"3022","Mionectes rufiventris",-47.9398,-15.6971,"birds"
"3023","Mionectes rufiventris",-45.5717,-22.7175,"birds"
"3024","Mionectes rufiventris",-43.2123,-22.9517,"birds"
"3025","Mionectes rufiventris",-43.2559,-22.9786,"birds"
"3026","Mionectes rufiventris",-42.481,-22.0934,"birds"
"3027","Mionectes rufiventris",-44.3719,-22.4336,"birds"
"3028","Mionectes rufiventris",-42.7554,-22.4137,"birds"
"3029","Mionectes rufiventris",-42.6452,-22.4329,"birds"
"3030","Mionectes rufiventris",-42.8094,-22.4259,"birds"
"3031","Mionectes rufiventris",-45.642,-22.6797,"birds"
"3032","Mionectes rufiventris",-43.0001,-22.4719,"birds"
"3033","Mionectes rufiventris",-43.2664,-22.9638,"birds"
"3034","Mionectes rufiventris",-43.9045,-19.95,"birds"
"3035","Mionectes rufiventris",-46.1164,-23.5427,"birds"
"3036","Mionectes rufiventris",-45.0714,-23.3944,"birds"
"3037","Mionectes rufiventris",-45.0268,-23.3987,"birds"
"3038","Mionectes rufiventris",-45.0588,-23.3994,"birds"
"3039","Mionectes rufiventris",-45.1932,-23.473,"birds"
"3040","Mionectes rufiventris",-40.5629,-19.9165,"birds"
"3041","Mionectes rufiventris",-45.5828,-22.7048,"birds"
"3042","Mionectes rufiventris",-44.9079,-23.3281,"birds"
"3043","Mionectes rufiventris",-48.9642,-26.2608,"birds"
"3044","Mionectes rufiventris",-45.1222,-23.3575,"birds"
"3045","Mionectes rufiventris",-42.7447,-22.4323,"birds"
"3046","Mionectes rufiventris",-42.7704,-22.4236,"birds"
"3047","Mionectes rufiventris",-40.5866,-19.923,"birds"
"3048","Mionectes rufiventris",-46.509,-20.3241,"birds"
"3049","Mionectes rufiventris",-40.5532,-19.9073,"birds"
"3050","Mionectes rufiventris",-43.0758,-22.3214,"birds"
"3051","Mionectes rufiventris",-46.637,-23.45,"birds"
"3052","Mionectes rufiventris",-46.4955,-20.2506,"birds"
"3053","Mionectes rufiventris",-47.8578,-23.9975,"birds"
"3054","Mionectes rufiventris",-43.0328,-22.4116,"birds"
"3055","Mionectes rufiventris",-44.6537,-23.314,"birds"
"3056","Mionectes rufiventris",-54.4383,-25.6425,"birds"
"3057","Mionectes rufiventris",-45.1442,-23.3548,"birds"
"3058","Mionectes rufiventris",-46.3558,-23.1988,"birds"
"3059","Mionectes rufiventris",-42.5713,-22.3846,"birds"
"3060","Mionectes rufiventris",-45.0879,-23.4174,"birds"
"3061","Mionectes rufiventris",-43.052,-22.9157,"birds"
"3062","Mionectes rufiventris",-44.2859,-22.9913,"birds"
"3063","Muscipipra vetula",-44.6917,-22.3787,"birds"
"3064","Muscipipra vetula",-47.98,-24.1756,"birds"
"3065","Muscipipra vetula",-41.3525,-20.2293,"birds"
"3066","Muscipipra vetula",-42.992,-22.3968,"birds"
"3067","Muscipipra vetula",-48.4128,-24.2682,"birds"
"3068","Muscipipra vetula",-42.53333,-22.26667,"birds"
"3069","Muscipipra vetula",-47.6,-23.43333,"birds"
"3070","Muscipipra vetula",-49.33333,-24.11667,"birds"
"3071","Muscipipra vetula",-44.7423,-22.3798,"birds"
"3072","Muscipipra vetula",-42.5143,-22.2459,"birds"
"3073","Muscipipra vetula",-48.3615,-24.0793,"birds"
"3074","Muscipipra vetula",-42.5645,-22.2275,"birds"
"3075","Muscipipra vetula",-47.9773,-24.1367,"birds"
"3076","Muscipipra vetula",-44.6526,-22.7357,"birds"
"3077","Muscipipra vetula",-49.3078,-26.3234,"birds"
"3078","Muscipipra vetula",-48.4128,-24.2634,"birds"
"3079","Muscipipra vetula",-42.5509,-22.38,"birds"
"3080","Muscipipra vetula",-42.6421,-22.4445,"birds"
"3081","Muscipipra vetula",-48.4223,-24.2835,"birds"
"3082","Muscipipra vetula",-45.47,-22.71,"birds"
"3083","Muscipipra vetula",-45.4829,-22.7005,"birds"
"3084","Muscipipra vetula",-42.5672,-22.2217,"birds"
"3085","Muscipipra vetula",-45.6024,-22.7113,"birds"
"3086","Muscipipra vetula",-44.6136,-22.4458,"birds"
"3087","Muscipipra vetula",-49.9974,-29.0778,"birds"
"3088","Muscipipra vetula",-44.63,-22.5,"birds"
"3089","Muscipipra vetula",-44.57,-22.5,"birds"
"3090","Muscipipra vetula",-43.37,-22.62,"birds"
"3091","Muscipipra vetula",-40.34798,-20.32789,"birds"
"3092","Muscipipra vetula",-46.3199,-23.78142,"birds"
"3093","Muscipipra vetula",-44.71667,-22.33333,"birds"
"3094","Muscipipra vetula",-40.5652,-19.9048,"birds"
"3095","Muscipipra vetula",-44.595,-22.4609,"birds"
"3096","Muscipipra vetula",-45.4899,-22.6913,"birds"
"3097","Muscipipra vetula",-48.9138,-25.3311,"birds"
"3098","Muscipipra vetula",-44.7324,-22.3626,"birds"
"3099","Muscipipra vetula",-45.5898,-22.7372,"birds"
"3100","Muscipipra vetula",-44.605,-22.4045,"birds"
"3101","Muscipipra vetula",-42.5149,-22.317,"birds"
"3102","Muscipipra vetula",-42.5803,-22.1702,"birds"
"3103","Muscipipra vetula",-45.3609,-23.8332,"birds"
"3104","Muscipipra vetula",-45.642,-22.6797,"birds"
"3105","Muscipipra vetula",-48.4059,-24.1647,"birds"
"3106","Muscipipra vetula",-44.61496,-22.43192,"birds"
"3107","Muscipipra vetula",-48.4181,-24.3013,"birds"
"3108","Muscipipra vetula",-46.319,-23.3933,"birds"
"3109","Muscipipra vetula",-41.8826,-20.4309,"birds"
"3110","Muscipipra vetula",-45.8849,-23.5227,"birds"
"3111","Muscipipra vetula",-42.7103,-22.4865,"birds"
"3112","Muscipipra vetula",-43.4884,-20.0977,"birds"
"3113","Muscipipra vetula",-40.9947,-20.4855,"birds"
"3114","Muscipipra vetula",-47.8578,-23.9975,"birds"
"3115","Muscipipra vetula",-43.0328,-22.4116,"birds"
"3116","Muscipipra vetula",-45.1442,-23.3548,"birds"
"3117","Muscipipra vetula",-44.7472,-22.3686,"birds"
"3118","Muscipipra vetula",-40.1345,-14.4132,"birds"
"3119","Muscipipra vetula",-41.2959,-20.2744,"birds"
"3120","Myiornis auricularis",-40.0259,-19.151,"birds"
"3121","Myiornis auricularis",-40.1605,-19.0339,"birds"
"3122","Myiornis auricularis",-47.98,-24.1756,"birds"
"3123","Myiornis auricularis",-41.0793,-20.6723,"birds"
"3124","Myiornis auricularis",-48.5701,-25.0624,"birds"
"3125","Myiornis auricularis",-48.4128,-24.2682,"birds"
"3126","Myiornis auricularis",-44.65,-22.5833,"birds"
"3127","Myiornis auricularis",-53.6133,-26.7456,"birds"
"3128","Myiornis auricularis",-47.8702,-24.0496,"birds"
"3129","Myiornis auricularis",-42.7119,-22.4878,"birds"
"3130","Myiornis auricularis",-44.6031,-22.4662,"birds"
"3131","Myiornis auricularis",-42.5297,-22.3583,"birds"
"3132","Myiornis auricularis",-47.9773,-24.1367,"birds"
"3133","Myiornis auricularis",-43.0001,-22.4719,"birds"
"3134","Myiornis auricularis",-48.3096,-24.282,"birds"
"3135","Myiornis auricularis",-44.595,-22.4609,"birds"
"3136","Myiornis auricularis",-42.5731,-22.3901,"birds"
"3137","Myiornis auricularis",-42.7717,-22.4523,"birds"
"3138","Myiornis auricularis",-48.3615,-24.0793,"birds"
"3139","Myiornis auricularis",-46.6339,-23.4588,"birds"
"3140","Myiornis auricularis",-54.4383,-25.6425,"birds"
"3141","Myiornis auricularis",-44.6136,-22.4458,"birds"
"3142","Myiornis auricularis",-54.2859,-21.8903,"birds"
"3143","Myiornis auricularis",-42.6421,-22.4445,"birds"
"3144","Myiornis auricularis",-48.4223,-24.2835,"birds"
"3145","Myiornis auricularis",-46.637,-23.45,"birds"
"3146","Myiornis auricularis",-42.5143,-22.2459,"birds"
"3147","Myiornis auricularis",-42.5509,-22.38,"birds"
"3148","Myiornis auricularis",-42.5392,-22.1707,"birds"
"3149","Myiornis auricularis",-47.0116,-23.9667,"birds"
"3150","Myiornis auricularis",-44.57,-22.5,"birds"
"3151","Myiornis auricularis",-40.37,-19.83,"birds"
"3152","Myiornis auricularis",-43.23333,-22.9,"birds"
"3153","Myiornis auricularis",-55.15,-28.03333,"birds"
"3154","Myiornis auricularis",-55.56667,-28.16667,"birds"
"3155","Myiornis auricularis",-39.84528,-18.38667,"birds"
"3156","Myiornis auricularis",-39.89639,-19.0725,"birds"
"3157","Myiornis auricularis",-40.5652,-19.9048,"birds"
"3158","Myiornis auricularis",-44.6157,-22.4321,"birds"
"3159","Myiornis auricularis",-43.2393,-22.9788,"birds"
"3160","Myiornis auricularis",-45.0629,-23.4011,"birds"
"3161","Myiornis auricularis",-45.083,-23.4258,"birds"
"3162","Myiornis auricularis",-40.1894,-14.3449,"birds"
"3163","Myiornis auricularis",-45.8667,-23.6333,"birds"
"3164","Myiornis auricularis",-39.2749,-16.3528,"birds"
"3165","Myiornis auricularis",-48.6858,-24.5498,"birds"
"3166","Myiornis auricularis",-48.7486,-25.4363,"birds"
"3167","Myiornis auricularis",-42.6476,-22.4621,"birds"
"3168","Myiornis auricularis",-42.5149,-22.317,"birds"
"3169","Myiornis auricularis",-54.4484,-25.6752,"birds"
"3170","Myiornis auricularis",-40.0709,-19.1516,"birds"
"3171","Myiornis auricularis",-43.6761,-19.8228,"birds"
"3172","Myiornis auricularis",-48.4059,-24.1647,"birds"
"3173","Myiornis auricularis",-54.4335,-25.6498,"birds"
"3174","Myiornis auricularis",-42.6051,-22.4066,"birds"
"3175","Myiornis auricularis",-45.3609,-23.8332,"birds"
"3176","Myiornis auricularis",-43.2559,-22.9786,"birds"
"3177","Myiornis auricularis",-47.42649,-24.26668,"birds"
"3178","Myiornis auricularis",-48.4181,-24.3013,"birds"
"3179","Myiornis auricularis",-42.7554,-22.4137,"birds"
"3180","Myiornis auricularis",-42.6452,-22.4329,"birds"
"3181","Myiornis auricularis",-43.2664,-22.9638,"birds"
"3182","Myiornis auricularis",-45.1334,-23.3512,"birds"
"3183","Myiornis auricularis",-44.5432,-22.9828,"birds"
"3184","Myiornis auricularis",-45.173,-23.4736,"birds"
"3185","Myiornis auricularis",-48.9183,-25.3961,"birds"
"3186","Myiornis auricularis",-48.9642,-26.2608,"birds"
"3187","Myiornis auricularis",-42.7704,-22.4236,"birds"
"3188","Myiornis auricularis",-42.7103,-22.4865,"birds"
"3189","Myiornis auricularis",-40.0586,-19.1526,"birds"
"3190","Myiornis auricularis",-42.5174,-22.0552,"birds"
"3191","Myiornis auricularis",-41.1705,-20.8166,"birds"
"3192","Myiornis auricularis",-40.0625,-19.1375,"birds"
"3193","Myiornis auricularis",-44.656,-23.0338,"birds"
"3194","Myiornis auricularis",-47.8578,-23.9975,"birds"
"3195","Myiornis auricularis",-47.9201,-24.1933,"birds"
"3196","Myiornis auricularis",-60.099,-2.47777,"birds"
"3197","Myiornis auricularis",-47.6431,-23.4277,"birds"
"3198","Myiornis auricularis",-45.1442,-23.3548,"birds"
"3199","Myiornis auricularis",-46.3558,-23.1988,"birds"
"3200","Myiornis auricularis",-48.1013,-24.2306,"birds"
"3201","Myiornis auricularis",-55.6405,-28.1764,"birds"
"3202","Myiornis auricularis",-41.1342,-20.828,"birds"
"3203","Myiornis auricularis",-40.8252,-18.8335,"birds"
"3204","Myiornis auricularis",-54.0716,-25.5889,"birds"
"3205","Myiornis auricularis",-40.0682,-19.1505,"birds"
"3206","Myiornis auricularis",-39.0389,-14.333,"birds"
"3207","Myiornis auricularis",-44.6065,-22.4409,"birds"
"3208","Myiornis auricularis",-43.052,-22.9157,"birds"
"3209","Myiornis auricularis",-40.0895,-19.0167,"birds"
"3210","Myiornis auricularis",-44.5712,-22.484,"birds"
"3211","Myrmeciza loricata",-41.01,-16.44,"birds"
"3212","Myrmeciza loricata",-40.6,-19.9167,"birds"
"3213","Myrmeciza loricata",-44.5884,-22.4566,"birds"
"3214","Myrmeciza loricata",-41.3525,-20.2293,"birds"
"3215","Myrmeciza loricata",-45.5898,-22.7372,"birds"
"3216","Myrmeciza loricata",-44.65,-22.5833,"birds"
"3217","Myrmeciza loricata",-42.7119,-22.4878,"birds"
"3218","Myrmeciza loricata",-44.595,-22.4609,"birds"
"3219","Myrmeciza loricata",-44.6136,-22.4458,"birds"
"3220","Myrmeciza loricata",-41.3479,-12.4704,"birds"
"3221","Myrmeciza loricata",-43.3184,-21.7523,"birds"
"3222","Myrmeciza loricata",-40.1345,-14.4132,"birds"
"3223","Myrmeciza loricata",-42.98,-22.43,"birds"
"3224","Myrmeciza loricata",-44.57,-22.5,"birds"
"3225","Myrmeciza loricata",-43.37,-22.62,"birds"
"3226","Myrmeciza loricata",-51.64228,-14.24081,"birds"
"3227","Myrmeciza loricata",-43.23463,-22.92678,"birds"
"3228","Myrmeciza loricata",-40.5652,-19.9048,"birds"
"3229","Myrmeciza loricata",-43.4884,-20.0977,"birds"
"3230","Myrmeciza loricata",-41.1571,-20.3103,"birds"
"3231","Myrmeciza loricata",-42.6476,-22.4621,"birds"
"3232","Myrmeciza loricata",-43.0001,-22.4719,"birds"
"3233","Myrmeciza loricata",-40.5866,-19.923,"birds"
"3234","Myrmeciza loricata",-41.001,-20.6613,"birds"
"3235","Myrmeciza loricata",-41.0375,-20.4351,"birds"
"3236","Myrmeciza loricata",-40.5532,-19.9073,"birds"
"3237","Myrmeciza loricata",-45.1442,-23.3548,"birds"
"3238","Myrmeciza loricata",-41.0175,-20.6508,"birds"
"3239","Myrmeciza loricata",-44.6091,-22.436,"birds"
"3240","Myrmeciza loricata",-39.5768,-15.3823,"birds"
"3241","Myrmeciza loricata",-41.2959,-20.2744,"birds"
"3242","Myrmeciza loricata",-42.7706,-22.453,"birds"
"3243","Myrmeciza ruficauda",-35.945,-9.29595,"birds"
"3244","Myrmeciza ruficauda",-35.9516,-9.30527,"birds"
"3245","Myrmeciza ruficauda",-40.1345,-14.4132,"birds"
"3246","Myrmeciza ruficauda",-36.13,-9.92,"birds"
"3247","Myrmeciza ruficauda",-40.37,-19.83,"birds"
"3248","Myrmeciza ruficauda",-35.84278,-8.99167,"birds"
"3249","Myrmeciza ruficauda",-35.87278,-9.21278,"birds"
"3250","Myrmeciza ruficauda",-35.947,-9.13905,"birds"
"3251","Myrmeciza ruficauda",-35.8422,-9.25258,"birds"
"3252","Myrmeciza ruficauda",-36.0898,-8.96964,"birds"
"3253","Myrmeciza ruficauda",-40.0586,-19.1526,"birds"
"3254","Myrmeciza ruficauda",-36.5937,-9.31289,"birds"
"3255","Myrmeciza ruficauda",-35.9413,-9.30579,"birds"
"3256","Myrmeciza ruficauda",-35.8446,-8.7185,"birds"
"3257","Myrmeciza ruficauda",-35.823,-9.24263,"birds"
"3258","Myrmeciza ruficauda",-35.7222,-8.47237,"birds"
"3259","Myrmeciza ruficauda",-40.0895,-19.0167,"birds"
"3260","Myrmotherula minor",-45.0696,-23.397,"birds"
"3261","Myrmotherula minor",-47.8702,-24.0496,"birds"
"3262","Myrmotherula minor",-42.7119,-22.4878,"birds"
"3263","Myrmotherula minor",-42.7717,-22.4523,"birds"
"3264","Myrmotherula minor",-47.23,-24.28,"birds"
"3265","Myrmotherula minor",-45.083,-23.4258,"birds"
"3266","Myrmotherula minor",-42.7391,-22.4216,"birds"
"3267","Myrmotherula minor",-45.173,-23.4736,"birds"
"3268","Myrmotherula minor",-45.0588,-23.3994,"birds"
"3269","Myrmotherula minor",-44.5432,-22.9828,"birds"
"3270","Myrmotherula minor",-42.7447,-22.4323,"birds"
"3271","Myrmotherula minor",-42.7704,-22.4236,"birds"
"3272","Myrmotherula minor",-40.5532,-19.9073,"birds"
"3273","Myrmotherula minor",-40.1509,-19.0102,"birds"
"3274","Myrmotherula minor",-44.656,-23.0338,"birds"
"3275","Myrmotherula minor",-47.8578,-23.9975,"birds"
"3276","Myrmotherula minor",-45.5054,-23.1303,"birds"
"3277","Myrmotherula minor",-45.1442,-23.3548,"birds"
"3278","Myrmotherula minor",-39.5644,-15.392,"birds"
"3279","Myrmotherula minor",-39.5768,-15.3823,"birds"
"3280","Myrmotherula minor",-45.0879,-23.4174,"birds"
"3281","Myrmotherula unicolor",-45.89,-23.75,"birds"
"3282","Myrmotherula unicolor",-45.0696,-23.397,"birds"
"3283","Myrmotherula unicolor",-47.98,-24.1756,"birds"
"3284","Myrmotherula unicolor",-45.083,-23.4258,"birds"
"3285","Myrmotherula unicolor",-42.7717,-22.4523,"birds"
"3286","Myrmotherula unicolor",-42.6421,-22.4445,"birds"
"3287","Myrmotherula unicolor",-42.7119,-22.4878,"birds"
"3288","Myrmotherula unicolor",-45.0603,-23.3988,"birds"
"3289","Myrmotherula unicolor",-45.173,-23.4736,"birds"
"3290","Myrmotherula unicolor",-48.3096,-24.282,"birds"
"3291","Myrmotherula unicolor",-47.9306,-25.108,"birds"
"3292","Myrmotherula unicolor",-43.0001,-22.4719,"birds"
"3293","Myrmotherula unicolor",-38.4168,-12.9587,"birds"
"3294","Myrmotherula unicolor",-45.1932,-23.473,"birds"
"3295","Myrmotherula unicolor",-45.17,-23.47,"birds"
"3296","Myrmotherula unicolor",-44.6503,-23.3317,"birds"
"3297","Myrmotherula unicolor",-50.15,-29.8,"birds"
"3298","Myrmotherula unicolor",-49.83333,-29.33333,"birds"
"3299","Myrmotherula unicolor",-47.8976,-25.0256,"birds"
"3300","Myrmotherula unicolor",-44.5432,-22.9828,"birds"
"3301","Myrmotherula unicolor",-48.7224,-26.099,"birds"
"3302","Myrmotherula unicolor",-42.6476,-22.4621,"birds"
"3303","Myrmotherula unicolor",-48.642,-26.0814,"birds"
"3304","Myrmotherula unicolor",-45.0667,-23.45,"birds"
"3305","Myrmotherula unicolor",-50.15,-29.78,"birds"
"3306","Myrmotherula unicolor",-47.51078,-24.28239,"birds"
"3307","Myrmotherula unicolor",-48.4181,-24.3013,"birds"
"3308","Myrmotherula unicolor",-42.7554,-22.4137,"birds"
"3309","Myrmotherula unicolor",-42.7391,-22.4216,"birds"
"3310","Myrmotherula unicolor",-42.8094,-22.4259,"birds"
"3311","Myrmotherula unicolor",-45.3044,-23.5623,"birds"
"3312","Myrmotherula unicolor",-45.0714,-23.3944,"birds"
"3313","Myrmotherula unicolor",-45.8849,-23.5227,"birds"
"3314","Myrmotherula unicolor",-47.5509,-24.7093,"birds"
"3315","Myrmotherula unicolor",-48.9642,-26.2608,"birds"
"3316","Myrmotherula unicolor",-42.7447,-22.4323,"birds"
"3317","Myrmotherula unicolor",-42.7103,-22.4865,"birds"
"3318","Myrmotherula unicolor",-45.1442,-23.3548,"birds"
"3319","Myrmotherula unicolor",-43.2559,-22.9786,"birds"
"3320","Myrmotherula unicolor",-44.5544,-22.9733,"birds"
"3321","Myrmotherula unicolor",-43.052,-22.9157,"birds"
"3322","Myrmotherula unicolor",-48.6405,-26.0817,"birds"
"3323","Neopelma aurifrons",-44.595,-22.4609,"birds"
"3324","Neopelma aurifrons",-38.5058,-13.0047,"birds"
"3325","Neopelma aurifrons",-42.98,-22.43,"birds"
"3326","Neopelma aurifrons",-44.57,-22.5,"birds"
"3327","Neopelma aurifrons",-48.41817,-24.25967,"birds"
"3328","Neopelma aurifrons",-44.68083,-22.71492,"birds"
"3329","Neopelma aurifrons",-40.9947,-20.4855,"birds"
"3330","Neopelma aurifrons",-41.1705,-20.8166,"birds"
"3331","Neopelma aurifrons",-40.5532,-19.9073,"birds"
"3332","Neopelma aurifrons",-40.8252,-18.8335,"birds"
"3333","Neopelma aurifrons",-40.0895,-19.0167,"birds"
"3334","Neopelma chrysolophum",-45.85,-23.5333,"birds"
"3335","Neopelma chrysolophum",-44.6917,-22.3787,"birds"
"3336","Neopelma chrysolophum",-48.4128,-24.2682,"birds"
"3337","Neopelma chrysolophum",-42.5645,-22.2275,"birds"
"3338","Neopelma chrysolophum",-42.5608,-22.2189,"birds"
"3339","Neopelma chrysolophum",-44.7423,-22.3798,"birds"
"3340","Neopelma chrysolophum",-48.3096,-24.282,"birds"
"3341","Neopelma chrysolophum",-44.6526,-22.7357,"birds"
"3342","Neopelma chrysolophum",-48.4128,-24.2634,"birds"
"3343","Neopelma chrysolophum",-43.4884,-20.0977,"birds"
"3344","Neopelma chrysolophum",-45.5892,-22.7044,"birds"
"3345","Neopelma chrysolophum",-42.5509,-22.38,"birds"
"3346","Neopelma chrysolophum",-45.642,-22.6797,"birds"
"3347","Neopelma chrysolophum",-44.595,-22.4609,"birds"
"3348","Neopelma chrysolophum",-44.6136,-22.4458,"birds"
"3349","Neopelma chrysolophum",-43.6075,-19.3539,"birds"
"3350","Neopelma chrysolophum",-45.1528,-23.3833,"birds"
"3351","Neopelma chrysolophum",-45.6178,-22.7312,"birds"
"3352","Neopelma chrysolophum",-42.5268,-22.2777,"birds"
"3353","Neopelma chrysolophum",-45.5898,-22.7372,"birds"
"3354","Neopelma chrysolophum",-45.0644,-23.4002,"birds"
"3355","Neopelma chrysolophum",-46.319,-23.3933,"birds"
"3356","Neopelma chrysolophum",-45.1334,-23.3512,"birds"
"3357","Neopelma chrysolophum",-45.1647,-23.3194,"birds"
"3358","Neopelma chrysolophum",-45.4899,-22.6913,"birds"
"3359","Neopelma chrysolophum",-45.1222,-23.3575,"birds"
"3360","Neopelma chrysolophum",-42.5143,-22.2459,"birds"
"3361","Neopelma chrysolophum",-45.1442,-23.3548,"birds"
"3362","Neopelma chrysolophum",-48.4059,-24.1647,"birds"
"3363","Neopelma chrysolophum",-42.6421,-22.4445,"birds"
"3364","Orchesticus abeillei",-41.0793,-20.6723,"birds"
"3365","Orchesticus abeillei",-48.4128,-24.2682,"birds"
"3366","Orchesticus abeillei",-44.65,-22.5833,"birds"
"3367","Orchesticus abeillei",-44.6031,-22.4662,"birds"
"3368","Orchesticus abeillei",-48.3096,-24.282,"birds"
"3369","Orchesticus abeillei",-43.2241,-22.9674,"birds"
"3370","Orchesticus abeillei",-44.595,-22.4609,"birds"
"3371","Orchesticus abeillei",-42.7119,-22.4878,"birds"
"3372","Orchesticus abeillei",-43.0001,-22.4719,"birds"
"3373","Orchesticus abeillei",-44.7423,-22.3798,"birds"
"3374","Orchesticus abeillei",-44.6136,-22.4458,"birds"
"3375","Orchesticus abeillei",-44.5381,-22.9929,"birds"
"3376","Orchesticus abeillei",-44.6151,-22.432,"birds"
"3377","Orchesticus abeillei",-43.0413,-22.4927,"birds"
"3378","Orchesticus abeillei",-44.57,-22.5,"birds"
"3379","Orchesticus abeillei",-54.7,-2.43333,"birds"
"3380","Orchesticus abeillei",-46,-23.68333,"birds"
"3381","Orchesticus abeillei",-45.8667,-23.6333,"birds"
"3382","Orchesticus abeillei",-42.6476,-22.4621,"birds"
"3383","Orchesticus abeillei",-42.5149,-22.317,"birds"
"3384","Orchesticus abeillei",-42.7231,-22.3742,"birds"
"3385","Orchesticus abeillei",-45.0667,-23.45,"birds"
"3386","Orchesticus abeillei",-48.4059,-24.1647,"birds"
"3387","Orchesticus abeillei",-43.2559,-22.9786,"birds"
"3388","Orchesticus abeillei",-44.6312,-22.4095,"birds"
"3389","Orchesticus abeillei",-45.1334,-23.3512,"birds"
"3390","Orchesticus abeillei",-48.9183,-25.3961,"birds"
"3391","Orchesticus abeillei",-45.173,-23.4736,"birds"
"3392","Orchesticus abeillei",-44.6749,-22.3883,"birds"
"3393","Orchesticus abeillei",-46.6266,-23.6392,"birds"
"3394","Orchesticus abeillei",-43.2123,-22.9517,"birds"
"3395","Orchesticus abeillei",-45.1442,-23.3548,"birds"
"3396","Orchesticus abeillei",-42.6001,-22.4089,"birds"
"3397","Orchesticus abeillei",-42.6421,-22.4445,"birds"
"3398","Orchesticus abeillei",-40.99,-20.4965,"birds"
"3399","Orchesticus abeillei",-42.6716,-22.0484,"birds"
"3400","Orthogonys chloricterus",-46.48176,-23.42439,"birds"
"3401","Orthogonys chloricterus",-45.0803,-23.3948,"birds"
"3402","Orthogonys chloricterus",-44.5917,-22.462,"birds"
"3403","Orthogonys chloricterus",-47.98,-24.1756,"birds"
"3404","Orthogonys chloricterus",-48.4128,-24.2682,"birds"
"3405","Orthogonys chloricterus",-44.65,-22.5833,"birds"
"3406","Orthogonys chloricterus",-47.8702,-24.0496,"birds"
"3407","Orthogonys chloricterus",-42.6421,-22.4445,"birds"
"3408","Orthogonys chloricterus",-44.6149,-22.4321,"birds"
"3409","Orthogonys chloricterus",-44.6031,-22.4662,"birds"
"3410","Orthogonys chloricterus",-47.9306,-25.108,"birds"
"3411","Orthogonys chloricterus",-45.173,-23.4736,"birds"
"3412","Orthogonys chloricterus",-47.9773,-24.1367,"birds"
"3413","Orthogonys chloricterus",-47.1086,-24.4586,"birds"
"3414","Orthogonys chloricterus",-44.6136,-22.4458,"birds"
"3415","Orthogonys chloricterus",-42.5509,-22.38,"birds"
"3416","Orthogonys chloricterus",-42.6002,-22.4093,"birds"
"3417","Orthogonys chloricterus",-44.6503,-23.3317,"birds"
"3418","Orthogonys chloricterus",-45.0629,-23.4011,"birds"
"3419","Orthogonys chloricterus",-43.23463,-22.92678,"birds"
"3420","Orthogonys chloricterus",-45.4125,-23.76131,"birds"
"3421","Orthogonys chloricterus",-45,-23,"birds"
"3422","Orthogonys chloricterus",-46,-23.68333,"birds"
"3423","Orthogonys chloricterus",-45.8667,-23.6333,"birds"
"3424","Orthogonys chloricterus",-45.083,-23.4258,"birds"
"3425","Orthogonys chloricterus",-43.4884,-20.0977,"birds"
"3426","Orthogonys chloricterus",-49.3078,-26.3234,"birds"
"3427","Orthogonys chloricterus",-48.642,-26.0814,"birds"
"3428","Orthogonys chloricterus",-45.0728,-23.3905,"birds"
"3429","Orthogonys chloricterus",-42.5397,-22.3664,"birds"
"3430","Orthogonys chloricterus",-44.6221,-22.3541,"birds"
"3431","Orthogonys chloricterus",-42.7119,-22.4878,"birds"
"3432","Orthogonys chloricterus",-48.4059,-24.1647,"birds"
"3433","Orthogonys chloricterus",-40.53333,-20.1,"birds"
"3434","Orthogonys chloricterus",-44.3719,-22.4336,"birds"
"3435","Orthogonys chloricterus",-48.4181,-24.3013,"birds"
"3436","Orthogonys chloricterus",-42.7391,-22.4216,"birds"
"3437","Orthogonys chloricterus",-42.8094,-22.4259,"birds"
"3438","Orthogonys chloricterus",-44.7111,-22.4564,"birds"
"3439","Orthogonys chloricterus",-44.5432,-22.9828,"birds"
"3440","Orthogonys chloricterus",-44.94,-23.3313,"birds"
"3441","Orthogonys chloricterus",-45.1334,-23.3512,"birds"
"3442","Orthogonys chloricterus",-48.9642,-26.2608,"birds"
"3443","Orthogonys chloricterus",-45.0268,-23.3987,"birds"
"3444","Orthogonys chloricterus",-45.4899,-22.6913,"birds"
"3445","Orthogonys chloricterus",-44.6749,-22.3883,"birds"
"3446","Orthogonys chloricterus",-43.0001,-22.4719,"birds"
